time (min),raw light scattering data: detector voltage  (V) detector 1,raw light scattering data: detector voltage  (V) detector 2,raw light scattering data: detector voltage  (V) detector 3,raw light scattering data: detector voltage  (V) detector 4,raw light scattering data: detector voltage  (V) detector 5,raw light scattering data: detector voltage  (V) detector 6,raw light scattering data: detector voltage  (V) detector 7,raw light scattering data: detector voltage  (V) detector 8,raw UV absorbance data: detector voltage  (V) channel 1,raw refractive index data: detector voltage  (V)
0,1.184786750738768,0.1572252897082328,0.1826599973604136,-0.5343380171622829,0.06328551093506911,0.09171411775778125,0.2083916491969069,0.1794678851038352,0.05028457104611043,0.008215375785620599
0.008189784694593963,1.185071602267382,0.1575993347387836,0.1830735050966086,-0.5343370303839143,0.06337416654083805,0.09173689612771341,0.2082580738086277,0.1793837015259998,0.05027330777669895,0.008214674448641325
0.01637956938918793,1.19062089670251,0.158859156526821,0.1834653640633755,-0.5343384086861438,0.06346714697390575,0.09180039027193489,0.2083466882284001,0.1792920335826333,0.05025378560637501,0.008213091255552798
0.02456935408378189,1.213050519851783,0.1614350488725498,0.1866158416048332,-0.5343389316385172,0.06396791993853553,0.09234076961907019,0.2091988521305904,0.1794675781316817,0.05024914382945211,0.00821160130562454
0.03275913877837585,1.217142057665875,0.1615078358902628,0.1871963691052928,-0.5343386840936456,0.06400994982464421,0.09238248378463516,0.2092695783220128,0.1792510349463889,0.05028112414014649,0.00821326108544016
0.04094892347296981,1.190551208568872,0.1578401615479815,0.1844320726274701,-0.5343383383294783,0.06349302998553263,0.0918846490714714,0.2085777265114084,0.178793990633268,0.05031594688205502,0.008215145443249101
0.04913870816756377,1.177374270939087,0.1569134591300696,0.1827050824067316,-0.5343376593938705,0.06333063376196799,0.09184666137128227,0.2083084561784381,0.178623086164543,0.05027252523976468,0.008218610611128831
0.05732849286215774,1.200260583863096,0.1597295653591367,0.1840815798424318,-0.5343392344192169,0.06344455873643008,0.09194185973922502,0.208535984970404,0.1786761464079454,0.05024340012838609,0.008215490799456892
0.0655182775567517,1.193847962317029,0.1595300931078219,0.1839016053509419,-0.5343403166886526,0.0633100420791899,0.0918483903404969,0.2085396655187458,0.1788119317644669,0.05026414788470533,0.008215758293546862
0.07370806225134566,1.184144928965356,0.1572386198731723,0.183275407246914,-0.5343408727887937,0.06328265694791603,0.09182663798627765,0.2085278449469616,0.179142210385361,0.0502999860339057,0.008218814213074249
0.08189784694593963,1.234230976605273,0.1602290065880449,0.1852865535399569,-0.5343417528976613,0.0634181377237599,0.09193029637271295,0.208714702049232,0.1793101018461258,0.05029445790401762,0.008215097205100622
0.09008763164053359,1.252533968844203,0.1621259594799489,0.1879517282434259,-0.534339158683767,0.06358810785960442,0.09216631003813766,0.209063696501301,0.17941103783348,0.05024889121437938,0.008210734235008286
0.09827741633512754,1.233829402409479,0.1612084387239568,0.1875951945244038,-0.5343380810321833,0.06380820734522449,0.09236206447783632,0.2093818673880028,0.1798702216182964,0.05024892705913928,0.008209608463251649
0.1064672010297215,1.198966962058605,0.1597050241030803,0.1850481528222231,-0.534339337343384,0.0637341498305536,0.09226936897549963,0.2088456121698804,0.1797084395360701,0.05027713131858375,0.008215403881179419
0.1146569857243155,1.187142294306737,0.159163504514552,0.1842589354126551,-0.5343377990870308,0.06345444724200811,0.09193506868139147,0.2084431588384717,0.1793029399131598,0.05030764904099572,0.008217629317403826
0.1228467704189094,1.187684507817163,0.1586967508857426,0.1844761516831076,-0.5343359710139743,0.06346677401632946,0.09202733143815274,0.2088377969351046,0.1791921122157411,0.05027935890000215,0.00821676282806396
0.1310365551135034,1.202564057767046,0.1597871925562541,0.1853121929566031,-0.5343374957593516,0.06349779404478158,0.09214559624345765,0.20921594227281,0.1790798271759926,0.05024379286334064,0.008215377267799662
0.1392263398080974,1.204254094254712,0.1619980907090275,0.186948981960256,-0.5343393727453168,0.06334423100626174,0.09180791847009978,0.2085128947853386,0.1788137077732514,0.05027645385513851,0.008215265187539698
0.1474161245026913,1.175789424039498,0.1569249617995961,0.1829276865970764,-0.5343411156398781,0.06321478440146407,0.09173248711769551,0.208494354194497,0.1787790531133633,0.05030366049866172,0.008214378864133896
0.1556059091972853,1.219407429385508,0.1604962946166407,0.1873273172683304,-0.5343420829055586,0.06358985796021717,0.09211619572116697,0.2091855720926427,0.1795749949837471,0.05029862360449129,0.008208856156903699
0.1637956938918793,1.196737924095276,0.158538901364534,0.1842418667886747,-0.5343417164814545,0.06345480329321608,0.09193845704661288,0.2088718778077248,0.1793962988774852,0.05026122183261248,0.008208803616014193
0.1719854785864732,1.176712304227353,0.156708738962284,0.1825623107660775,-0.5343411121435208,0.06330825438643838,0.0918172597241817,0.2086514740990098,0.1791095652142194,0.05026312821345665,0.008209787683384233
0.1801752632810672,1.185683456624866,0.1579751691273244,0.1839180858437937,-0.5343397189638338,0.06352373423762205,0.09202248165117347,0.2090003743140709,0.1794630999550595,0.05029423982204307,0.008210092976884626
0.1883650479756611,1.205860297912856,0.159497876411371,0.1847521406864865,-0.5343391119398784,0.06359416971424585,0.09201068879874588,0.2090827536411495,0.1790798172638857,0.05029977538885072,0.008211968562673212
0.1965548326702551,1.189569600564778,0.1575865079526193,0.1832500274212658,-0.5343394146983985,0.06340716701269787,0.09188605696721697,0.2088087660480301,0.1788069174655029,0.05026841208485728,0.008215232877113007
0.2047446173648491,1.18746712648987,0.158086357543542,0.1832926881536532,-0.5343394703041152,0.0633810257031195,0.09186051240463292,0.2087338436971001,0.1793013917026382,0.05022805517121753,0.00821644650243414
0.212934402059443,1.204732097331148,0.1597357088604373,0.1840748198567582,-0.534339743131513,0.06351731095616046,0.09203790058372484,0.2089870348776703,0.1794923275408907,0.05026804455560507,0.008213800255054398
0.221124186754037,1.210251896535169,0.159949793801023,0.1849797262612846,-0.53433901824186,0.06366827097323212,0.0921869627929487,0.2093075555405866,0.1792406129363013,0.05030138274235473,0.008212591668427631
0.2293139714486309,1.22773504315115,0.1615131565970108,0.1862412353762379,-0.5343381834167141,0.0638785177325283,0.09231969812061602,0.2095189193917729,0.1790223934379623,0.05028200040504523,0.008214847343747006
0.2375037561432249,1.198358929038007,0.1585341133526878,0.1842951345023181,-0.5343380222817101,0.06350898841449054,0.09203267832128537,0.2090270710518958,0.1787759847768263,0.05025983790701157,0.008212110625656435
0.2456935408378189,1.179461914234588,0.157179925306772,0.1834251566127974,-0.5343389830316327,0.06337789555724076,0.09193057945712296,0.2088482931827825,0.1786678520809271,0.05026598700437091,0.008208340329269421
0.2538833255324128,1.197716763680615,0.1594530489109656,0.1856882375783064,-0.5343392065790336,0.0636295237431419,0.09219970410843636,0.2093063724662179,0.1789687618269763,0.05030836904471595,0.008213816209638151
0.2620731102270068,1.272294693889115,0.1695122832974782,0.1929933405643544,-0.5343393342647416,0.06387952427760721,0.09245153074524251,0.2099582395276956,0.1795787975544852,0.05031418671281263,0.008216531161679938
0.2702628949216008,1.207955176876883,0.1618696610099482,0.1886368445490518,-0.5343398861518768,0.06368944259134521,0.09227797821139989,0.2093721267317726,0.1793141014637373,0.05028275286857799,0.008213501632132601
0.2784526796161947,1.189213323535923,0.1586200737832146,0.1846079230278327,-0.53433958932785,0.06348260156778346,0.09202574566357397,0.2090304341603335,0.1788534007044407,0.0502588536263457,0.008212097309854368
0.2866424643107887,1.226594897134622,0.1622621450407816,0.1856575643943734,-0.5343385316701425,0.06401078264482192,0.09225962958052032,0.2095329159075288,0.1790437002884717,0.05028452078876506,0.008214053546915779
0.2948322490053826,1.252374981277552,0.1629168211141247,0.1874275008661622,-0.5343396863222901,0.06430871891433704,0.09246907826523548,0.2098257775052519,0.17914651186936,0.05031358646982402,0.00821407152020137
0.3030220336999766,1.266273823279919,0.1638434240875897,0.1886214734478218,-0.5343377761822046,0.06421144340640746,0.09250340786617403,0.2099268667243651,0.1790608531490277,0.05028370616940056,0.008215843634150887
0.3112118183945706,1.208269714391375,0.1597246222180694,0.1852920441438718,-0.5343349537588418,0.06364235115581918,0.09214487340092549,0.2093828830702974,0.179014192402463,0.05026056113932187,0.008213298909945373
0.3194016030891645,1.251228031454806,0.1612917040370889,0.186054955765025,-0.5343371800632422,0.06367267260236852,0.09231412954252681,0.2093381392200803,0.1791692294044048,0.05026550103465358,0.008212390727647456
0.3275913877837585,1.222936541194708,0.159416042333893,0.1852279080887848,-0.5343386702826163,0.06368267079324119,0.09229986747205306,0.2092221226536251,0.1791255827184652,0.05029880142592481,0.008214351469221585
0.3357811724783525,1.179571225429593,0.1564723299030461,0.182680887307599,-0.5343384516438224,0.0633355734436839,0.09184822299257721,0.2090507937229922,0.1788076436995729,0.05031136925202277,0.008213285542132477
0.3439709571729464,1.200894401627998,0.1590977787750944,0.1852564372581787,-0.5343378383031943,0.06354272995007265,0.09213829375541294,0.2094330168416045,0.1786972257029758,0.05027647472798351,0.008212291992319366
0.3521607418675404,1.217210588155085,0.1614856361021875,0.1869614881096317,-0.5343370998035334,0.06378378831603096,0.09229519460830163,0.2094592031659144,0.1787549436929797,0.05026834111196746,0.008212380936536635
0.3603505265621343,1.199835001614682,0.1588810803009783,0.1839389858242258,-0.5343366990757985,0.06352695156737322,0.09206159319917057,0.2090297205709187,0.1790435769812931,0.05029947471604085,0.008215038395965518
0.3685403112567283,1.20251119781933,0.159522450786118,0.1840056432578713,-0.5343373114670674,0.06345680460490383,0.09204488924604878,0.2090394689504599,0.1790531805354942,0.05032861779392549,0.008215459326534677
0.3767300959513223,1.189229383507353,0.1577290253433744,0.1839733955134361,-0.534338942357104,0.06349313437652615,0.09207726928427815,0.209255360808935,0.1786755334953128,0.05029419058149798,0.008211718269844081
0.3849198806459163,1.190461417959469,0.1578390142281201,0.1836059064314944,-0.5343397249303451,0.06343856634989166,0.09199340540482506,0.2092012168623225,0.1786002996301785,0.05025582534213841,0.008211981315667393
0.3931096653405102,1.197162593021317,0.1591913441860612,0.1840347732419363,-0.5343378919938853,0.06341660451235089,0.09192118392888628,0.209085307144376,0.1786806305318975,0.05026361048140659,0.008218682352461674
0.4012994500351041,1.176188620095402,0.1569065648990753,0.182451064370421,-0.5343360193345894,0.06325734673722422,0.09183413863453113,0.2087677834972642,0.1784791207499504,0.05028124521600126,0.008218644709327773
0.4094892347296981,1.187010662432695,0.1579144804075924,0.1832742582822678,-0.5343371844207948,0.06334260613822951,0.09201129591724803,0.208988310396865,0.1785094055131191,0.05029429040730056,0.00821559157376118
0.4176790194242921,1.210645657609157,0.1602050577121767,0.1853522189471229,-0.5343379470137828,0.06363625650465875,0.09222945466565034,0.2093109512195565,0.1789102132030409,0.05026060883163977,0.008212212325670508
0.4258688041188861,1.239469518659637,0.1626020883946841,0.1881781821424239,-0.5343390786982697,0.0639163880183407,0.09250036726371927,0.2094594139085428,0.1792893971957379,0.05024441895579244,0.008209624322413069
0.43405858881348,1.267505810229233,0.1649559893881641,0.1884293343924741,-0.5343391380103005,0.06374178584603531,0.09228068627855704,0.2094263238404333,0.1792506609700403,0.05027328212663847,0.008213439833695609
0.442248373508074,1.264392266578511,0.1677809529655218,0.1887775607637455,-0.5343390613133549,0.06387031474798373,0.09221044101652982,0.2093288814567199,0.1789945503630809,0.05029830094194419,0.008213967685003472
0.4504381582026679,1.220725502517472,0.1624197267132185,0.1857252230742661,-0.5343393365519992,0.06364890048869636,0.09200869082310105,0.2088685572424747,0.1787292496485831,0.05028108063209651,0.008209935934833247
0.4586279428972619,1.17920754586085,0.1569781806681404,0.1825109284351121,-0.5343398141909462,0.06340808088671647,0.09186087565893612,0.2085835656606563,0.178576061369157,0.05024650837483889,0.008210389565056956
0.4668177275918559,1.182427363849953,0.1577776886728108,0.1832657494705661,-0.5343397987010953,0.06359056353964154,0.09207848302562761,0.2090516028089033,0.1786868280180947,0.05026257519528365,0.008214920230953444
0.4750075122864498,1.190618444588934,0.1577163146541752,0.1839855008504922,-0.5343392246584179,0.06343105838050588,0.09183455835743351,0.2090330882874289,0.1782637629144764,0.0502807641442836,0.008218708116148315
0.4831972969810438,1.191045315397597,0.1578127463194293,0.1833413122730377,-0.5343393710350167,0.06341751467398596,0.09176616938783229,0.2089326200032049,0.1777229682524172,0.05028705348200985,0.008215687930404655
0.4913870816756378,1.242388225819225,0.1618068244005723,0.1867547790636448,-0.5343391249625153,0.06378539208455834,0.09213001721341772,0.2096050088944455,0.1778769773122914,0.05025866849629117,0.008210346591614976
0.4995768663702317,1.204415664682476,0.1592079743593079,0.1856299633187471,-0.5343401612392897,0.06365778863392288,0.09218713009465615,0.2094322788299178,0.1782884754499852,0.05024393212542754,0.008209407984068606
0.5077666510648257,1.180494237326002,0.1581259959433498,0.1835826514073087,-0.5343418351345513,0.06352119697248569,0.09201374197078939,0.2089388955512039,0.1783357033811475,0.05028542090224907,0.008210383800970087
0.5159564357594196,1.193196624846543,0.1586064438593156,0.183649292512388,-0.5343405004982005,0.06358823115007248,0.09205003128232021,0.2089834800675721,0.1786128156272623,0.05030608986050181,0.008213347771880429
0.5241462204540136,1.187167771280172,0.1574215852306638,0.1827476685753602,-0.5343396713931298,0.06341954674214481,0.09191620910979835,0.2089667759858371,0.1786979432404189,0.05028548587329194,0.008212587411668845
0.5323360051486076,1.208597372341784,0.1602243647008277,0.1847551506663389,-0.5343395019283378,0.06359008040473756,0.09206402530210428,0.2091797013994979,0.1786728617579977,0.05024807462942001,0.008211891673277684
0.5405257898432015,1.206146622623401,0.1603626289684478,0.184893189193667,-0.5343383897033716,0.06364394693970472,0.0920557784227999,0.2090456329387786,0.1786558666659483,0.05026754896839781,0.008211490855832825
0.5487155745377955,1.174586359616066,0.1567114138793636,0.1820018767643589,-0.5343391261377095,0.0632407428856725,0.0916454942519532,0.2085031700864816,0.1782112490937117,0.0503033243123847,0.008210306775961943
0.5569053592323895,1.171055323170771,0.1564591945307539,0.1817943498579288,-0.5343397873459487,0.06324788332403099,0.09161777321655863,0.2084351048373922,0.1778699345536558,0.05030327672605756,0.008213149571184223
0.5650951439269835,1.190731000018434,0.1596256787206434,0.183633254730376,-0.5343408883690443,0.06348752384749992,0.0917738086966815,0.2087560869768944,0.1781365718985079,0.05027489350087529,0.008213373999618405
0.5732849286215774,1.26969586354438,0.1711385396200276,0.1919504669588113,-0.5343416760268623,0.06440862202986999,0.09225076622303599,0.2095274348620152,0.1787621498336088,0.05025090860259248,0.008213178951667406
0.5814747133161713,1.209279599879594,0.1622047945338919,0.1867047800847633,-0.5343418755983083,0.06386145125442555,0.09202272653376629,0.2090757054843352,0.1780552214335477,0.05028350234393894,0.008212389114358659
