time (min),raw light scattering data: detector voltage  (V) detector 1,raw light scattering data: detector voltage  (V) detector 2,raw light scattering data: detector voltage  (V) detector 3,raw light scattering data: detector voltage  (V) detector 4,raw light scattering data: detector voltage  (V) detector 5,raw light scattering data: detector voltage  (V) detector 6,raw light scattering data: detector voltage  (V) detector 7,raw light scattering data: detector voltage  (V) detector 8,raw UV absorbance data: detector voltage  (V) channel 1,raw refractive index data: detector voltage  (V)
0,1.210862585526618,0.1587783142983032,0.1830472209819538,-0.5343345139653503,0.06342150361939443,0.09176492889332416,0.2088978451735634,0.1772220449040893,0.05024759311737823,0.008061983420605868
0.008189784694593963,1.187956848953875,0.1576564900921417,0.1819553691962871,-0.5343355571435883,0.06325731035856734,0.09163420278401094,0.2088273318482504,0.1776405841167973,0.05027893015702739,0.008063768676199432
0.01637956938918793,1.193421623126263,0.1579763305500281,0.1823439194842679,-0.534334577179211,0.06330901793224422,0.09164202791218427,0.2088811399380473,0.1778782888100732,0.05026663259888245,0.008061814617450352
0.02456935408378189,1.262813076116331,0.1651734651571579,0.1884448015274237,-0.5343363409250778,0.06407157288524262,0.09225088120821194,0.2095118011918533,0.1776845320536082,0.05022840501748166,0.008058546959767259
0.03275913877837585,1.309114472742389,0.1667886348938849,0.1880928425603822,-0.5343351357562346,0.06412758647038076,0.0921953030726462,0.2094827614352174,0.1774751873930824,0.0502351962139294,0.008061767861298351
0.04094892347296981,1.240527699986661,0.1620386324584032,0.184672978740663,-0.534332000720082,0.0635282708763231,0.0919050851322666,0.2092530285379436,0.1775303938977879,0.05026356214865666,0.008065641611485848
0.04913870816756377,1.211539720781938,0.1605916291817988,0.1834998360981257,-0.5343323604263022,0.06341892687446263,0.09175589543073602,0.2090717775081351,0.1777887773324132,0.0502805648671739,0.00806744471656424
0.05732849286215774,1.201414135815525,0.1591541043427353,0.1828554978426941,-0.5343331322632033,0.06339886057787049,0.09173744326063364,0.2090402219843806,0.1777509896212849,0.05024891367444147,0.00806381752111014
0.0655182775567517,1.190628884148858,0.157863404382813,0.1820040219680249,-0.534333669641724,0.06330577199704854,0.09161145753572615,0.2090240763923027,0.1775903400231299,0.05022200700516243,0.008058761352697506
0.07370806225134566,1.19365043147921,0.158198870580494,0.182166875203206,-0.5343328913402867,0.06333481422885919,0.09163416822663709,0.2090802022671044,0.1775855381559414,0.0502535990387257,0.008064132851406792
0.08189784694593963,1.216973506800183,0.1602902313371681,0.1841221072030493,-0.5343321375190644,0.06369384435854164,0.09203908723326598,0.2095782493549184,0.1779758033780085,0.05027974414250785,0.008067336927117695
0.09008763164053359,1.20940033685326,0.1607381533194687,0.183761568802104,-0.5343317893870045,0.0635539435659592,0.09179470424691112,0.2090241963125928,0.1780247053082973,0.05026972941631635,0.008064306922395308
0.09827741633512754,1.197058248609114,0.1590172303303759,0.1826762644909677,-0.5343321092130026,0.06340146069396312,0.09166671435295178,0.208797662091749,0.1782040630713268,0.05023185254473047,0.008062509145187718
0.1064672010297215,1.214911106083724,0.1585427189700985,0.183066107336781,-0.5343320554804436,0.06337670104701407,0.09169235394221113,0.2087906267307051,0.1786766039826812,0.05023817154776822,0.008064169004709014
0.1146569857243155,1.199391274555944,0.15823366816541,0.1824881240710451,-0.5343317910549854,0.06333606702839988,0.09167068257786049,0.2086780755568167,0.1783076364679086,0.05027276139805334,0.008064675383520582
0.1228467704189094,1.202057927469777,0.1588638498455841,0.1829752085818061,-0.534331424897033,0.063433463129942,0.09181435190537718,0.2089054055320546,0.1782253078205352,0.05027682064346096,0.008056204934002628
0.1310365551135034,1.194074740228221,0.1587491440041691,0.1825814123385678,-0.5343328655160615,0.0633944765791306,0.0916868987286126,0.2087265229193103,0.1782534676754,0.05024853549312676,0.008054949211933206
0.1392263398080974,1.194919783867116,0.1592633787294705,0.1828965198188105,-0.5343342242173939,0.06343870132007203,0.09168822602608569,0.2087608470331315,0.1783475577919736,0.05022089401492637,0.008054840743556405
0.1474161245026913,1.217647981453246,0.1635065669487971,0.189241159862117,-0.5343327575583733,0.06406735694991193,0.09209392007528862,0.2092076152489397,0.1783334498248672,0.05025917009496297,0.008055530560936837
0.1556059091972853,1.206487210561301,0.1604693246128583,0.1846481364928308,-0.5343312249928874,0.06364202096143072,0.09195694599687536,0.2091759764118512,0.1781197611093563,0.05028579966038386,0.008059572359298328
0.1637956938918793,1.220420984846937,0.1609299811276768,0.1849937799949433,-0.5343312249928874,0.06376000134283541,0.09208679585307437,0.2093761089451889,0.178002165386857,0.05026626187587058,0.008057344510336731
0.1719854785864732,1.345782410933193,0.1803229518832668,0.1979189927038696,-0.534332167521584,0.06484901428065498,0.09305957047807055,0.2103068540892966,0.1781518800242435,0.0502350376379669,0.00806028068496281
0.1801752632810672,1.286288007529211,0.1732561560030885,0.1914149035307601,-0.5343335348403182,0.06408345174822122,0.09270428284438814,0.2100160041548186,0.1776308294892194,0.05023640453234154,0.008058632282358749
0.1883650479756611,1.206535626501089,0.1582429028822948,0.182885037542521,-0.5343326432832135,0.06335125171595182,0.09171694390917599,0.2091295682221097,0.1775084296414274,0.05028099145842851,0.008058814369245927
0.1965548326702551,1.198152135242076,0.1580326044770126,0.1827071235604321,-0.534332596187645,0.06334957778915723,0.091723202981664,0.209041818888821,0.1776681557826011,0.05028656521937321,0.008064431865833345
0.2047446173648491,1.293272315212765,0.1712762588162668,0.1915555859102837,-0.5343344368902467,0.06420030621796416,0.09225862432999074,0.2093915315234277,0.1778046452589823,0.05026141579600384,0.008062412253058855
